57736183	0-4409931	0-4409931 (03650586)	2024-10-15 07:37:12	43.10032	5.91567	GOOD
57736165	0-4409931	0-4409931 (03650586)	2024-10-15 07:32:14	43.10634	5.90358	GOOD
57736154	0-4409931	0-4409931 (03650586)	2024-10-15 07:27:13	43.10537	5.89062	GOOD
57736141	0-4409931	0-4409931 (03650586)	2024-10-15 07:22:11	43.1059	5.88575	GOOD
57733516	0-4409931	0-4409931 (03650586)	2024-10-14 15:07:54	43.13491	6.0101	GOOD
57733515	0-4409931	0-4409931 (03650586)	2024-10-14 15:01:46	43.13506	6.00969	GOOD
57733514	0-4409931	0-4409931 (03650586)	2024-10-14 14:56:47	43.13505	6.00971	GOOD
57733513	0-4409931	0-4409931 (03650586)	2024-10-14 14:51:45	43.1351	6.00974	GOOD
57733512	0-4409931	0-4409931 (03650586)	2024-10-14 14:46:45	43.13518	6.00976	GOOD
57733511	0-4409931	0-4409931 (03650586)	2024-10-14 14:41:45	43.13505	6.00969	GOOD
57733510	0-4409931	0-4409931 (03650586)	2024-10-14 14:36:48	43.13515	6.00976	GOOD
57733509	0-4409931	0-4409931 (03650586)	2024-10-14 14:31:50	43.13501	6.00974	GOOD
57733508	0-4409931	0-4409931 (03650586)	2024-10-14 14:27:23	43.13496	6.00974	GOOD
57733507	0-4409931	0-4409931 (03650586)	2024-10-14 14:21:50	43.13502	6.00971	GOOD
57733505	0-4409931	0-4409931 (03650586)	2024-10-14 14:16:53	43.13494	6.00969	GOOD
57733506	0-4409931	0-4409931 (03650586)	2024-10-14 14:11:53	43.13494	6.00969	GOOD
57733504	0-4409931	0-4409931 (03650586)	2024-10-14 14:06:54	43.13495	6.00971	GOOD
57733503	0-4409931	0-4409931 (03650586)	2024-10-14 14:01:51	43.13495	6.00971	GOOD
57733502	0-4409931	0-4409931 (03650586)	2024-10-14 13:56:53	43.13506	6.00976	GOOD
57733501	0-4409931	0-4409931 (03650586)	2024-10-14 13:51:52	43.13503	6.00978	GOOD
57733500	0-4409931	0-4409931 (03650586)	2024-10-14 13:46:51	43.13499	6.00974	GOOD
57733499	0-4409931	0-4409931 (03650586)	2024-10-14 13:41:51	43.13507	6.0098	GOOD
57733497	0-4409931	0-4409931 (03650586)	2024-10-14 13:36:49	43.13504	6.00976	GOOD
57733498	0-4409931	0-4409931 (03650586)	2024-10-14 13:31:49	43.13504	6.00976	GOOD
57733495	0-4409931	0-4409931 (03650586)	2024-10-14 13:27:21	43.13504	6.00963	GOOD
57733496	0-4409931	0-4409931 (03650586)	2024-10-14 13:22:21	43.13525	6.00946	GOOD
57733494	0-4409931	0-4409931 (03650586)	2024-10-14 13:16:57	43.13504	6.00967	GOOD
57733493	0-4409931	0-4409931 (03650586)	2024-10-14 13:11:57	43.1351	6.00954	GOOD
57733492	0-4409931	0-4409931 (03650586)	2024-10-14 13:06:58	43.1351	6.00954	GOOD
